country,year,total_DDD,watch_proportion,ses_risk_score,antibiotic_pressure_index
Dominican Republic,2029,15.11,0.3544,0.36711240533621414,5.354984
Dominican Republic,2030,15.32,0.3411,0.3828037993343598,5.225652
Egypt,2004,9.56,0.2549,0.5722294160990837,2.4368440000000002
Egypt,2005,10.52,0.2515,0.6079913326926474,2.64578
Egypt,2006,11.28,0.2711,0.5975519164615959,3.058008
Egypt,2007,10.66,0.2711,0.5839476154170179,2.889926
Egypt,2008,11.67,0.2828,0.6161241526850159,3.3002759999999998
Egypt,2009,10.44,0.2738,0.6104390111813309,2.858472
Egypt,2010,11.77,0.2725,0.5696806656850767,3.207325
Egypt,2011,11.74,0.2613,0.5792416436845897,3.067662
Egypt,2012,11.56,0.2881,0.5410660936745473,3.3304360000000006
Egypt,2013,12.29,0.2852,0.580312863931423,3.505108
Egypt,2014,12.57,0.2781,0.601763326449116,3.4957170000000004
Egypt,2015,12.33,0.2978,0.5949572142454493,3.6718740000000003
Egypt,2016,11.97,0.3119,0.5893503682470284,3.7334430000000003
Egypt,2017,12.92,0.2909,0.5907085862000496,3.758428
Egypt,2018,13.22,0.2966,0.5900777652274508,3.921052
Egypt,2019,12.94,0.2943,0.580133434278653,3.808242
Egypt,2020,13.26,0.289,0.5733069712850091,3.83214
Egypt,2021,13.69,0.3325,0.5278282308239056,4.551925
Egypt,2022,13.62,0.2939,0.5134457620288188,4.002917999999999
Egypt,2023,13.81,0.3193,0.5082628546737534,4.409533
Egypt,2024,14.26,0.3223,0.40102009620503654,4.595998
Egypt,2025,15.01,0.3241,0.39972935745311633,4.8647409999999995
Egypt,2026,14.44,0.3325,0.4037453832347191,4.8013
Egypt,2027,14.98,0.3299,0.37850352094709117,4.941902000000001
Egypt,2028,14.9,0.3285,0.3823210550973698,4.89465
Egypt,2029,15.49,0.3224,0.37429971863376754,4.993976
Egypt,2030,15.45,0.3499,0.3651789709243082,5.405955
El Salvador,2004,10.18,0.2456,0.5431386881000204,2.500208
El Salvador,2005,10.33,0.2733,0.49297446597086847,2.8231889999999997
El Salvador,2006,10.69,0.2582,0.5327074621092395,2.7601579999999997
El Salvador,2007,11.71,0.2813,0.5315182930270672,3.294023
El Salvador,2008,11.06,0.3027,0.48951619030459326,3.3478620000000006
El Salvador,2009,11.08,0.2629,0.4887901178225187,2.912932
El Salvador,2010,11.33,0.2817,0.5200170321180897,3.1916610000000003
El Salvador,2011,10.97,0.2909,0.5212606500129413,3.191173
El Salvador,2012,12.19,0.2728,0.5159108820835574,3.3254319999999997
El Salvador,2013,11.74,0.2777,0.49198346443667407,3.260198
El Salvador,2014,11.68,0.2974,0.5221405134339225,3.473632
El Salvador,2015,12.44,0.2938,0.5035275247833235,3.654872
El Salvador,2016,12.72,0.2951,0.5022506321126982,3.753672
El Salvador,2017,12.54,0.298,0.5155308453973523,3.7369199999999996
El Salvador,2018,12.9,0.3052,0.4502893315163098,3.9370800000000004
El Salvador,2019,13.4,0.3007,0.5061856380884501,4.029380000000001
El Salvador,2020,13.28,0.3052,0.5068457756840081,4.053056
El Salvador,2021,13.35,0.3219,0.43333896891888846,4.297365
El Salvador,2022,13.52,0.3154,0.48974371448356846,4.264208
El Salvador,2023,13.59,0.327,0.49243995949795094,4.44393
El Salvador,2024,14.64,0.3247,0.3950595536728882,4.753608
El Salvador,2025,15.17,0.3049,0.39875715438545767,4.625333
El Salvador,2026,14.32,0.3356,0.3845189690889015,4.805792
El Salvador,2027,14.18,0.3303,0.37506415866908793,4.683654
El Salvador,2028,15.03,0.3325,0.36734271072416047,4.997475
El Salvador,2029,15.18,0.3465,0.38881863365764535,5.259869999999999
El Salvador,2030,15.83,0.3269,0.37560325958699153,5.1748270000000005
Estonia,2004,9.67,0.2674,0.45036371460067337,2.5857580000000002
Estonia,2005,9.93,0.2851,0.38836505899199997,2.831043
Estonia,2006,10.56,0.2713,0.4152781241409992,2.864928
Estonia,2007,10.73,0.2683,0.4354919133898946,2.878859
Estonia,2008,10.71,0.2919,0.43472817712854633,3.126249
Estonia,2009,11.35,0.2578,0.42940401677841467,2.9260299999999995
Estonia,2010,11.15,0.2863,0.42563249979436046,3.192245
Estonia,2011,11.77,0.2963,0.3991700440179091,3.487451
Estonia,2012,11.91,0.2845,0.42195104827130603,3.3883949999999996
Estonia,2013,11.93,0.2929,0.41416850494886304,3.494297
Estonia,2014,12.42,0.2866,0.4172921539877219,3.559572
Estonia,2015,12.27,0.3017,0.43654757446906867,3.7018590000000002
Estonia,2016,12.66,0.298,0.41989018738394934,3.77268
Estonia,2017,13.14,0.2946,0.4251834913760783,3.871044
Estonia,2018,13.24,0.3172,0.40261355751777594,4.1997279999999995
Estonia,2019,13.2,0.3071,0.40348445631603214,4.053719999999999
Estonia,2020,12.98,0.3073,0.40230967983188315,3.9887540000000006
Estonia,2021,13.34,0.324,0.40215643404571766,4.32216
Estonia,2022,13.7,0.3142,0.4024054877305767,4.304539999999999
Estonia,2023,14.43,0.3192,0.4006019895673415,4.606056
Estonia,2024,14.42,0.3194,0.39771644157312136,4.605748
Estonia,2025,14.55,0.3242,0.39981418681006947,4.71711
Estonia,2026,15.11,0.3313,0.3924992505464555,5.005942999999999
Estonia,2027,14.24,0.3271,0.378876282383248,4.657904
Estonia,2028,14.49,0.3404,0.3810805914762212,4.932396
Estonia,2029,15.51,0.3406,0.3784345219274662,5.282706
Estonia,2030,15.2,0.3296,0.39821105216140196,5.00992
Finland,2004,10.18,0.2563,0.2374283735397138,2.6091339999999996
Finland,2005,10.77,0.2621,0.23292171411974938,2.8228169999999997
Finland,2006,10.78,0.2642,0.23027656559055942,2.848076
Finland,2007,11.24,0.2618,0.22550973229419363,2.9426319999999997
Finland,2008,10.86,0.2808,0.21889708359598484,3.0494879999999998
Finland,2009,11.87,0.2637,0.21277921230371516,3.1301189999999997
Finland,2010,10.89,0.2857,0.22663360157688736,3.111273
Finland,2011,12.23,0.2924,0.21835372842267056,3.5760520000000002
Finland,2012,12.09,0.2763,0.21582895895039328,3.340467
Finland,2013,12.1,0.2951,0.21865446104392772,3.5707099999999996
Finland,2014,12.29,0.296,0.21571720176784126,3.6378399999999997
Finland,2015,12.7,0.2716,0.22263882402673238,3.4493199999999997
Finland,2016,11.79,0.2871,0.22412146468166078,3.384909
Finland,2017,12.83,0.2981,0.22394421676121545,3.824623
Finland,2018,12.47,0.3212,0.22114031817874383,4.005364
Finland,2019,13.12,0.31,0.21627774468841343,4.0672
Finland,2020,13.77,0.3323,0.20908779404056577,4.575771
Finland,2021,13.58,0.3159,0.20412954858354718,4.289922
Finland,2022,13.3,0.3165,0.2913511807366457,4.20945
Finland,2023,13.5,0.3155,0.2815791220882705,4.25925
Finland,2024,14.5,0.3266,0.4035768865169901,4.7357
Finland,2025,14.78,0.3285,0.3959898589484573,4.85523
Finland,2026,15.07,0.3192,0.386329508346136,4.810344
Finland,2027,15.29,0.3263,0.38543027986317135,4.989126999999999
Finland,2028,14.85,0.3319,0.4007963433640176,4.9287149999999995
Finland,2029,15.93,0.3304,0.37019922009367534,5.263272000000001
Finland,2030,15.59,0.3452,0.3655751065985703,5.381668
France,2004,11.09,0.2131,0.2249692095185914,2.363279
France,2005,10.64,0.2105,0.22381449913902943,2.23972
France,2006,11.58,0.2151,0.22104659534353832,2.4908580000000002
France,2007,10.71,0.2335,0.21851047478689545,2.5007850000000005
France,2008,11.5,0.2246,0.2141044799042119,2.5829
France,2009,11.09,0.1986,0.2107852807259778,2.202474
France,2010,11.03,0.2252,0.21199722896037604,2.483956
France,2011,10.97,0.2172,0.21904179704878252,2.3826840000000002
France,2012,12.27,0.2118,0.2187506495473049,2.5987859999999996
France,2013,11.61,0.2218,0.21609455404483785,2.5750979999999997
France,2014,11.62,0.2187,0.21297738238868888,2.5412939999999997
France,2015,12.07,0.2284,0.21779395284268188,2.756788
France,2016,12.32,0.2465,0.2159371809828463,3.03688
France,2017,11.33,0.2237,0.21488923580824104,2.5345210000000002
France,2018,11.22,0.2248,0.21411095078577336,2.522256
France,2019,12.28,0.2521,0.21482584623576903,3.0957879999999998
France,2020,11.6,0.2477,0.20556851659393982,2.87332
France,2021,11.87,0.2351,0.20032936908356974,2.790637
France,2022,11.88,0.2467,0.2055552411013824,2.9307960000000004
France,2023,11.19,0.2361,0.20042883312893905,2.641959
France,2024,11.8,0.249,0.17180869414409664,2.9382
France,2025,12.39,0.252,0.1703598953248969,3.12228
France,2026,12.4,0.2465,0.17461972173612872,3.0566
France,2027,11.87,0.2466,0.19427214815308522,2.927142
France,2028,12.1,0.2397,0.1859206246688974,2.9003699999999997
France,2029,11.41,0.2568,0.15589662384663716,2.9300879999999996
France,2030,11.96,0.2466,0.17353254436616095,2.949336
Germany,2004,9.81,0.2101,0.22224674592232896,2.061081
Germany,2005,8.91,0.2271,0.20179185288543194,2.023461
Germany,2006,9.57,0.1946,0.22717354804398815,1.862322
Germany,2007,9.02,0.2145,0.18912560878905293,1.9347899999999998
Germany,2008,9.59,0.2092,0.19506929317096153,2.006228
Germany,2009,8.82,0.2051,0.18909755070894663,1.808982
Germany,2010,9.69,0.2262,0.20926188202478668,2.191878
Germany,2011,9.47,0.2061,0.16689871796240355,1.9517670000000003
Germany,2012,9.37,0.2142,0.19117757702575727,2.0070539999999997
Germany,2013,8.78,0.206,0.17794212427583314,1.8086799999999998
Germany,2014,9.5,0.2147,0.15527246535366687,2.03965
Germany,2015,9.58,0.2096,0.15583364337755667,2.007968
Germany,2016,9.45,0.2138,0.1614500267242987,2.0204099999999996
Germany,2017,9.91,0.2179,0.16605036834489323,2.159389
Germany,2018,10.15,0.2109,0.14362062529509026,2.140635
Germany,2019,10.05,0.2008,0.13920790324346805,2.01804
Germany,2020,9.72,0.2314,0.1290712459903367,2.249208
Germany,2021,9.55,0.2252,0.11818461340569122,2.1506600000000002
Germany,2022,9.7,0.2204,0.11995017644945744,2.13788
Germany,2023,9.39,0.2378,0.12285212015055454,2.2329420000000004
Germany,2024,10.66,0.2139,0.12527768400272654,2.280174
Germany,2025,9.7,0.206,0.12299245273643411,1.9981999999999998
Germany,2026,10.25,0.2253,0.11456084311428395,2.309325
Germany,2027,10.44,0.2287,0.13090264048840647,2.387628
Germany,2028,9.87,0.2361,0.12167088130772516,2.330307
Germany,2029,10.94,0.2232,0.10515111422792034,2.441808
Germany,2030,10.13,0.2251,0.09866267491485221,2.280263
Ghana,2004,10.06,0.272,0.7749439685726198,2.7363200000000005
Ghana,2005,10.77,0.2725,0.7025374399705233,2.934825
Ghana,2006,10.49,0.2698,0.6843230941428271,2.830202
Ghana,2007,11.22,0.2786,0.7311605313610203,3.1258920000000003
Ghana,2008,11.1,0.2788,0.7254889832369956,3.09468
Ghana,2009,11.67,0.2746,0.7227715988912325,3.2045820000000003
Ghana,2010,11.0,0.2778,0.7116433838124362,3.0558
Ghana,2011,12.37,0.2763,0.7051061018006657,3.4178309999999996
Ghana,2012,12.3,0.2763,0.708143778385888,3.3984900000000002
Ghana,2013,12.03,0.297,0.6876316209857098,3.57291
Ghana,2014,12.06,0.2869,0.6963225809482456,3.460014
Ghana,2015,12.58,0.2859,0.6928955223966171,3.596622
Ghana,2016,13.05,0.2934,0.699259760248003,3.82887
Ghana,2017,13.01,0.2964,0.7044630788058528,3.8561639999999997
Ghana,2018,12.96,0.3039,0.7005746050178419,3.9385440000000003
Ghana,2019,13.6,0.3141,0.6924137431915138,4.27176
Ghana,2020,12.95,0.2968,0.6763986493020697,3.84356
Ghana,2021,13.14,0.3059,0.6787800023502791,4.019526
Ghana,2022,14.23,0.3188,0.6812077450163847,4.536524
Ghana,2023,14.45,0.3123,0.6799528397457262,4.512735
Ghana,2024,14.09,0.3187,0.39173496210141223,4.490482999999999
Ghana,2025,13.79,0.3382,0.40048142309586743,4.663778
Ghana,2026,14.17,0.3167,0.38896414191553746,4.487639
Ghana,2027,14.92,0.3424,0.39419125123481363,5.108607999999999
Ghana,2028,15.33,0.3402,0.39362030220501976,5.215266
Ghana,2029,15.81,0.3321,0.3796761513126148,5.250501
Ghana,2030,14.73,0.3466,0.39222510818417866,5.105418
Greece,2004,10.06,0.2694,0.43930404554463165,2.710164
Greece,2005,11.17,0.2769,0.43891242481897563,3.0929729999999998
Greece,2006,10.74,0.2636,0.4643249324705647,2.831064
Greece,2007,11.25,0.2829,0.42848757800489073,3.182625
Greece,2008,11.33,0.2779,0.41441796970616507,3.1486069999999997
Greece,2009,10.85,0.2811,0.44069966961205415,3.049935
Greece,2010,11.92,0.2744,0.44187542776415256,3.2708479999999995
Greece,2011,11.87,0.3045,0.44660915718449135,3.6144149999999997
Greece,2012,12.09,0.2936,0.4388143108926458,3.549624
Greece,2013,12.09,0.298,0.41157486392696097,3.60282
Greece,2014,13.46,0.2862,0.4343305068897835,3.8522520000000005
Greece,2015,12.15,0.2998,0.4226948791768398,3.64257
Greece,2016,12.22,0.2913,0.4098446945261645,3.559686
Greece,2017,12.43,0.3026,0.4227541622526275,3.7613179999999997
Greece,2018,12.2,0.2984,0.4058847223427444,3.6404799999999997
Greece,2019,12.75,0.304,0.4152116019907851,3.876
Greece,2020,13.59,0.3157,0.41145701742548013,4.290362999999999
Greece,2021,13.64,0.3196,0.4046447592325255,4.359344
Greece,2022,13.68,0.3162,0.4024054877305767,4.325615999999999
Greece,2023,13.7,0.3215,0.3990732098196792,4.4045499999999995
Greece,2024,14.07,0.3063,0.3956699906290616,4.309641
Greece,2025,14.41,0.3485,0.3958444892576385,5.021885
Greece,2026,13.97,0.3297,0.39828481097816937,4.6059090000000005
Greece,2027,14.08,0.3476,0.3792030197330527,4.894208
Greece,2028,15.75,0.3458,0.3878702351787457,5.44635
Greece,2029,15.79,0.3362,0.38088713654613826,5.308598
Greece,2030,15.12,0.3274,0.3611065637138373,4.9502880000000005
Guatemala,2004,10.18,0.272,0.4420670687944035,2.7689600000000003
Guatemala,2005,10.58,0.2636,0.4420584358523008,2.788888
Guatemala,2006,11.27,0.2561,0.4909210115252438,2.886247
Guatemala,2007,10.47,0.2814,0.4771648562561185,2.946258
Guatemala,2008,10.24,0.2621,0.5069821435539221,2.683904
Guatemala,2009,11.14,0.284,0.45949086656840565,3.16376
Guatemala,2010,11.64,0.2929,0.4445377365784563,3.4093560000000003
Guatemala,2011,11.81,0.2745,0.43969561402790575,3.2418450000000005
Guatemala,2012,11.64,0.2823,0.45582285432199765,3.285972
Guatemala,2013,12.32,0.297,0.45122860193257497,3.65904
Guatemala,2014,12.02,0.2762,0.4660618682996519,3.319924
Guatemala,2015,12.47,0.2809,0.46414875340293515,3.502823
Guatemala,2016,12.17,0.3005,0.4461066853854936,3.657085
Guatemala,2017,12.9,0.2943,0.4454826037496846,3.7964700000000002
Guatemala,2018,13.0,0.3082,0.44372843989434174,4.0066
Guatemala,2019,13.89,0.3153,0.44510796722242074,4.379517000000001
Guatemala,2020,13.1,0.3063,0.4386239732209284,4.01253
Guatemala,2021,13.72,0.322,0.42523410184367866,4.41784
Guatemala,2022,13.79,0.3157,0.4217761692521159,4.353503
Guatemala,2023,14.57,0.3202,0.4226788497050624,4.6653139999999995
Guatemala,2024,13.4,0.3503,0.40275325365938563,4.69402
Guatemala,2025,14.26,0.3211,0.3951064428220818,4.578886
Guatemala,2026,14.74,0.33,0.39101010760846533,4.8642
Guatemala,2027,15.13,0.3328,0.38007406089272755,5.035264
Guatemala,2028,15.26,0.3272,0.38719542647236105,4.993072
Guatemala,2029,14.26,0.3417,0.3862706268898624,4.872642
Guatemala,2030,14.98,0.3252,0.37183908345099864,4.871496
Honduras,2004,10.26,0.2642,0.537565443308454,2.710692
Honduras,2005,10.59,0.2765,0.5510865484824352,2.928135
Honduras,2006,10.52,0.2527,0.4165240450609729,2.6584039999999995
Honduras,2007,11.11,0.278,0.4728796522135472,3.0885800000000003
Honduras,2008,10.57,0.2937,0.47051930606866,3.1044090000000004
Honduras,2009,10.87,0.288,0.4237760382077861,3.1305599999999996
Honduras,2010,11.68,0.2708,0.4986376984767589,3.1629439999999995
Honduras,2011,11.4,0.29,0.4330943068406791,3.306
Honduras,2012,12.22,0.2799,0.4464353684508069,3.420378
Honduras,2013,11.74,0.2772,0.43087231902915757,3.254328
Honduras,2014,12.71,0.3019,0.45572608845134444,3.837149
Honduras,2015,12.35,0.2831,0.45446874206231036,3.4962850000000003
Honduras,2016,12.53,0.2989,0.4750211105870953,3.745217
Honduras,2017,12.99,0.2838,0.49658591358064386,3.686562
Honduras,2018,13.28,0.3021,0.4444572484515148,4.011888
Honduras,2019,13.59,0.3135,0.4385750453306221,4.260465
Honduras,2020,12.99,0.3109,0.46988079030646046,4.038591
Honduras,2021,13.4,0.3158,0.4199476876153359,4.23172
Honduras,2022,13.47,0.3123,0.429373117963161,4.206681000000001
Honduras,2023,13.8,0.3019,0.4304097694397606,4.16622
Honduras,2024,14.38,0.3417,0.39315528875408157,4.913646
Honduras,2025,14.23,0.3302,0.39561063175664307,4.698746
Honduras,2026,14.43,0.3042,0.3914046007219267,4.389606000000001
Honduras,2027,14.41,0.348,0.4198126354853109,5.014679999999999
Honduras,2028,15.88,0.3349,0.41093808483041205,5.318212
Honduras,2029,14.86,0.3459,0.3816612125699649,5.140073999999999
Honduras,2030,15.02,0.3438,0.39480340497583255,5.163876
Hong Kong,2004,10.2,0.2552,0.388228072064089,2.6030399999999996
Hong Kong,2005,10.64,0.2653,0.47194206063859173,2.8227919999999997
Hong Kong,2006,11.3,0.2803,0.4356772040281922,3.16739
Hong Kong,2007,10.83,0.2591,0.47495461058906163,2.806053
Hong Kong,2008,10.61,0.2856,0.4257393770497938,3.0302160000000002
Hong Kong,2009,11.52,0.2667,0.40776316279852914,3.072384
Hong Kong,2010,11.42,0.2733,0.3842121870547681,3.121086
Hong Kong,2011,11.14,0.2669,0.44220718557396166,2.9732660000000006
Hong Kong,2012,11.74,0.2864,0.437505893806025,3.362336
Hong Kong,2013,11.84,0.2774,0.43893026027582716,3.284416
Hong Kong,2014,12.31,0.2872,0.43589156487128533,3.535432
Hong Kong,2015,12.67,0.2981,0.39358391224199485,3.7769269999999997
Hong Kong,2016,12.42,0.308,0.40912199628961354,3.82536
Hong Kong,2017,12.5,0.295,0.41585605363551514,3.6875
Hong Kong,2018,13.02,0.3123,0.40281874667138545,4.066146
Hong Kong,2019,13.12,0.3091,0.4101715392385078,4.055391999999999
Hong Kong,2020,13.51,0.3077,0.4065932539791397,4.157026999999999
Hong Kong,2021,13.7,0.3162,0.4027292765085084,4.3319399999999995
Hong Kong,2022,13.13,0.33,0.4024054877305767,4.3329
Hong Kong,2023,14.58,0.3215,0.4006951980891759,4.68747
Hong Kong,2024,14.61,0.3244,0.39725038422559267,4.739484
Hong Kong,2025,14.72,0.3361,0.39321764686077754,4.947392000000001
Hong Kong,2026,14.44,0.3338,0.4118962303378022,4.820072
Hong Kong,2027,15.36,0.3431,0.3906235453768162,5.270016
Hong Kong,2028,15.62,0.3498,0.3889735810569777,5.463876
Hong Kong,2029,15.45,0.329,0.3752287212583496,5.08305
Hong Kong,2030,15.66,0.3505,0.3720071850847291,5.48883
Hungary,2004,10.56,0.2575,0.43730968705553863,2.7192000000000003
Hungary,2005,10.72,0.2609,0.4325598295541546,2.7968480000000002
Hungary,2006,10.91,0.2887,0.41899524581375147,3.1497170000000003
Hungary,2007,10.44,0.2684,0.42656669469368497,2.802096
Hungary,2008,11.04,0.2883,0.4307618409025282,3.182832
Hungary,2009,12.52,0.2832,0.43244419563965936,3.545664
Hungary,2010,11.46,0.2798,0.43721785498894455,3.2065080000000004
Hungary,2011,10.87,0.2842,0.4454913470193026,3.089254
Hungary,2012,11.87,0.301,0.4163961414891084,3.5728699999999995
Hungary,2013,11.18,0.2894,0.4229059999358308,3.235492
Hungary,2014,12.29,0.2807,0.427125852738493,3.4498029999999997
Hungary,2015,12.9,0.2978,0.4306528139714353,3.8416200000000003
Hungary,2016,12.84,0.2975,0.4196185993547076,3.8198999999999996
Hungary,2017,12.67,0.2858,0.4106448139433305,3.621086
Hungary,2018,13.28,0.3154,0.3980464548843746,4.188512
Hungary,2019,13.44,0.2999,0.4070269526393486,4.030656
Hungary,2020,13.14,0.2984,0.4051599817757341,3.920976
Hungary,2021,13.51,0.3281,0.4062397401579787,4.432631
Hungary,2022,14.06,0.31,0.4024054877305767,4.3586
Hungary,2023,13.41,0.3226,0.39699544212046756,4.326066
Hungary,2024,14.38,0.3207,0.39497560834406475,4.611666
Hungary,2025,14.26,0.3206,0.4030562845309056,4.571756
Hungary,2026,14.51,0.3192,0.38923858024973457,4.6315919999999995
Hungary,2027,14.89,0.3361,0.3890169950389173,5.004529000000001
Hungary,2028,15.1,0.3362,0.3718801733857771,5.07662
Hungary,2029,15.72,0.3352,0.3836483819551008,5.269344
Hungary,2030,15.41,0.3586,0.38689190844070664,5.526026
India,2004,11.83,0.3047,0.6869867630746892,3.604601
India,2005,13.0,0.3278,0.6941420051277195,4.2614
India,2006,13.96,0.3446,0.6883177799327646,4.8106160000000004
India,2007,13.9,0.3481,0.6676461328444592,4.838590000000001
India,2008,13.59,0.346,0.6538180145728572,4.70214
India,2009,15.22,0.3375,0.663694436235416,5.13675
India,2010,14.78,0.3446,0.6501601631442342,5.093188
India,2011,15.44,0.3691,0.6410513094869237,5.698904
India,2012,15.23,0.3649,0.638671449666325,5.557427000000001
India,2013,16.54,0.3708,0.6213016373122142,6.133032
India,2014,15.98,0.3795,0.6132251179417938,6.0644100000000005
India,2015,17.58,0.3662,0.6066408325062903,6.437796
India,2016,17.02,0.382,0.598333106765687,6.50164
India,2017,17.8,0.3929,0.5933414668614267,6.993620000000001
India,2018,18.23,0.4135,0.5850551509870368,7.538105
India,2019,18.38,0.3916,0.5751646274353546,7.197608
India,2020,18.83,0.42,0.5743592770177844,7.908599999999999
India,2021,19.13,0.4167,0.5646162166498799,7.971471
India,2022,19.66,0.4131,0.5574365007163833,8.121546
India,2023,19.84,0.429,0.5500524443595819,8.51136
India,2024,20.2,0.4229,0.5475722635107461,8.54258
India,2025,20.12,0.4277,0.5483083097871311,8.605324000000001
India,2026,21.12,0.4362,0.5485958590062716,9.212544
India,2027,21.38,0.4268,0.5321086433652529,9.124984
India,2028,22.13,0.4503,0.5337700658890427,9.965138999999999
India,2029,22.11,0.452,0.5259205387729762,9.99372
India,2030,22.6,0.4527,0.5328159815556278,10.231020000000001
Indonesia,2004,10.39,0.318,0.5769126637899473,3.3040200000000004
Indonesia,2005,10.28,0.3466,0.5541179018409554,3.5630479999999998
Indonesia,2006,10.96,0.3337,0.5599704498435765,3.6573520000000004
Indonesia,2007,11.9,0.3467,0.5499404676407297,4.12573
Indonesia,2008,11.35,0.3347,0.5414651487801929,3.798845
Indonesia,2009,13.26,0.3446,0.5400649168875387,4.569396
Indonesia,2010,12.77,0.3507,0.5454419894151734,4.478439
Indonesia,2011,12.7,0.3523,0.5106360811888174,4.474209999999999
Indonesia,2012,13.25,0.3592,0.5221259179064577,4.7594
Indonesia,2013,12.45,0.3546,0.517265412073814,4.41477
Indonesia,2014,13.52,0.3452,0.5307137071105976,4.667104
Indonesia,2015,13.82,0.3456,0.5370319926886132,4.776192
Indonesia,2016,15.25,0.3667,0.5114432638212109,5.592175
Indonesia,2017,14.68,0.3831,0.5134067640081152,5.623908
Indonesia,2018,15.14,0.3862,0.5054013896052432,5.847068
Indonesia,2019,15.45,0.3827,0.5087754714297843,5.9127149999999995
Indonesia,2020,15.79,0.3963,0.4966646362598164,6.2575769999999995
Indonesia,2021,16.06,0.3665,0.4856079302344225,5.88599
Indonesia,2022,16.66,0.4054,0.4930348122437605,6.753964
Indonesia,2023,16.69,0.3889,0.4986287861274157,6.490741000000001
Indonesia,2024,17.09,0.3803,0.49742786200546585,6.499327
Indonesia,2025,17.27,0.3999,0.5047861657694745,6.906273
Indonesia,2026,18.31,0.4068,0.4996427027417095,7.4485079999999995
Indonesia,2027,18.67,0.402,0.4930718594198837,7.505340000000001
Indonesia,2028,19.72,0.4108,0.5042238694165012,8.100976
Indonesia,2029,18.67,0.4367,0.48560086143105535,8.153189000000001
Indonesia,2030,18.98,0.4303,0.5012410432646579,8.167094
Ireland,2004,11.31,0.2573,0.41759473092930544,2.9100629999999996
Ireland,2005,9.61,0.266,0.4199029929368653,2.55626
Ireland,2006,10.31,0.2592,0.43029170182343335,2.672352
Ireland,2007,10.99,0.2817,0.4277911918479818,3.095883
Ireland,2008,11.15,0.278,0.42604350077562936,3.0997000000000003
Ireland,2009,10.57,0.2722,0.4196660950708391,2.877154
Ireland,2010,11.7,0.2693,0.43375712191487803,3.1508099999999994
Ireland,2011,11.76,0.2742,0.3971917002025561,3.224592
Ireland,2012,12.14,0.2773,0.43403479812923895,3.366422
Ireland,2013,12.29,0.2971,0.4288037282038989,3.6513589999999994
Ireland,2014,12.19,0.2907,0.4366738013494483,3.543633
Ireland,2015,11.87,0.2818,0.4293778720757114,3.344966
Ireland,2016,13.43,0.29,0.4281054421348899,3.8947
Ireland,2017,12.0,0.3043,0.4119942861477851,3.6516
Ireland,2018,12.77,0.3053,0.40668484129127136,3.8986810000000003
Ireland,2019,13.17,0.2951,0.402523688641908,3.8864669999999997
Ireland,2020,12.55,0.3097,0.4047651855488148,3.886735
Ireland,2021,14.05,0.3095,0.3986677002865122,4.3484750000000005
Ireland,2022,13.86,0.3238,0.4024054877305767,4.487868
Ireland,2023,13.73,0.3114,0.3990766923102682,4.2755220000000005
Ireland,2024,13.94,0.331,0.40341748255857157,4.61414
Ireland,2025,14.57,0.3279,0.39400433084613556,4.777503
Ireland,2026,14.07,0.3472,0.3826577010490243,4.885104
Ireland,2027,14.8,0.3288,0.38105720787756625,4.86624
Ireland,2028,15.24,0.341,0.40034997840064696,5.196840000000001
Ireland,2029,15.13,0.3439,0.37870224144508247,5.203207
Ireland,2030,16.15,0.3462,0.38154738882844763,5.59113
Israel,2004,10.09,0.2518,0.27779333343584,2.540662
Israel,2005,9.95,0.2574,0.2759515316406269,2.56113
Israel,2006,10.33,0.2559,0.2756789527028629,2.643447
Israel,2007,10.66,0.2699,0.2716356290618011,2.877134
Israel,2008,10.56,0.2571,0.2651793585954646,2.714976
Israel,2009,11.54,0.2847,0.26438589511620436,3.2854379999999996
Israel,2010,11.24,0.2807,0.26033482509695965,3.155068
Israel,2011,11.63,0.2905,0.2560216279850242,3.378515
Israel,2012,12.0,0.285,0.25467358963525083,3.42
Israel,2013,11.8,0.2818,0.250994599387114,3.32524
Israel,2014,12.39,0.3104,0.24850628071768593,3.8458560000000004
Israel,2015,12.42,0.3034,0.24900598691086873,3.768228
Israel,2016,13.03,0.298,0.24563160706426002,3.8829399999999996
Israel,2017,12.04,0.2949,0.24016241021198012,3.5505959999999996
Israel,2018,13.39,0.3027,0.23498960421687,4.053153000000001
Israel,2019,13.63,0.2991,0.2304212184083627,4.076733
Israel,2020,13.61,0.3031,0.2211667583475278,4.125190999999999
Israel,2021,13.31,0.3204,0.21089695648626644,4.264524000000001
Israel,2022,14.04,0.3029,0.2127894530212081,4.2527159999999995
Israel,2023,14.28,0.3206,0.20842872646833466,4.578168
Israel,2024,14.46,0.3304,0.3950164308937779,4.777584000000001
Israel,2025,14.48,0.3359,0.3886640964926735,4.8638319999999995
Israel,2026,14.42,0.3382,0.38770967442613513,4.876844
Israel,2027,13.93,0.3304,0.38110000869361094,4.602472000000001
Israel,2028,14.75,0.3354,0.40791411160148083,4.94715
Israel,2029,15.76,0.3517,0.36874789718770895,5.542792
Israel,2030,15.81,0.3422,0.36587835070211705,5.410182
Italy,2004,9.45,0.2661,0.26157207743286987,2.514645
Italy,2005,10.49,0.261,0.2585190322384009,2.73789
Italy,2006,10.4,0.286,0.2564991498956162,2.9743999999999997
Italy,2007,11.26,0.2675,0.2532957871943407,3.0120500000000003
