country,combo,year,pathogen,drug,resistance_pct,n_isolates,source_files,total_DDD,watch_proportion,gdp_per_capita,health_expenditure,sanitation,physicians,hospital_beds,urbanisation,agricultural_land,gini,water_access,income_group,region
Ghana,Pseudomonas_spp_3GC,2015,Pseudomonas_spp,3GC,,,,12.78,0.2948,1722.77282833606,4.54299259,12.9168867884606,0.114,0.69,53.6226415210752,54.564096422607,38.792,80.631160872114,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2016,Pseudomonas_spp,3GC,,,,12.38,0.2954,1912.47991339951,3.39035821,13.5778028059884,0.123,2.386,54.167052758274,54.3110758547948,43.5,81.6651456164371,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2017,Pseudomonas_spp,3GC,,,,12.48,0.3023,2012.28662641265,2.68786979,14.2368662365624,0.089,2.547,54.6991419779128,53.1069873428848,36.77,82.6995725023601,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2018,Pseudomonas_spp,3GC,,,,12.75,0.3109,2195.32166016377,2.43001175,14.8936444724687,0.144,2.558,55.218477566593,53.694038850312,36.636,83.7344677926836,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2019,Pseudomonas_spp,3GC,,,,13.06,0.3045,2186.65822682613,3.25450468,15.5477113866954,0.104,2.573,55.7246279109161,54.8490737607292,38.371,84.7696150287459,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2020,Pseudomonas_spp,3GC,,,,14.01,0.3037,2195.45481659987,4.4331708,16.1986589753178,0.166,2.484,56.2171613974837,55.393750274689,37.613,85.8052795210658,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2021,Pseudomonas_spp,3GC,,,,12.97,0.3177,2445.18662529344,3.86030865,16.8460883413345,0.128,2.491,56.6952556826536,55.393019913595,37.933,86.841252750433,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2022,Pseudomonas_spp,3GC,,,,12.97,0.3196,2229.89122647803,3.67459154,17.4896119230472,0.143,2.5,57.250609602871,55.393019913595,38.0,87.8775520835237,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2023,Pseudomonas_spp,3GC,,,,14.39,0.3207,2383.90410483418,2.94686937,18.128875502548,0.266,2.53,57.8074737774654,55.393019913595,37.908,88.8910495956232,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2024,Pseudomonas_spp,3GC,,,,14.2,0.3025,14997.063,6.008,75.528,1.491,2.563,59.612,55.393019913595,37.439,90.79,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2025,Pseudomonas_spp,3GC,,,,14.62,0.33,15621.594,6.337,76.688,1.567,2.395,60.164,55.393019913595,38.039,90.289,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2026,Pseudomonas_spp,3GC,,,,14.13,0.3481,17110.915,6.194,74.953,1.416,2.629,61.024,55.393019913595,37.89,92.137,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2027,Pseudomonas_spp,3GC,,,,14.31,0.3152,21735.123,5.338,79.324,1.722,2.501,63.029,55.393019913595,37.731,93.561,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2028,Pseudomonas_spp,3GC,,,,14.28,0.3353,21179.114,6.336,75.4,1.59,2.415,60.177,55.393019913595,37.977,91.422,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2029,Pseudomonas_spp,3GC,,,,15.34,0.3424,15531.077,6.963,75.65,1.58,2.553,57.14,55.393019913595,41.333,90.804,Unknown,Unknown
Ghana,Pseudomonas_spp_3GC,2030,Pseudomonas_spp,3GC,,,,15.27,0.3329,21685.281,5.252,76.918,1.227,2.459,65.14,55.393019913595,38.892,93.559,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2010,Staphylococcus_haemolyticus,3GC,100.0,1.0,spidaar_patientdata.xlsx,11.5,0.2878,1263.89251760539,4.52302933,9.60077155464894,0.091,0.7,50.7296926788704,54.4978377428144,39.532,75.471267939183,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2011,Staphylococcus_haemolyticus,3GC,,,,11.37,0.2749,1507.43573198753,4.46374655,10.2639291223638,0.095,0.68,51.3304086646488,54.0909101696405,37.732,76.5016404793149,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2012,Staphylococcus_haemolyticus,3GC,,,,11.0,0.2967,1543.77524235764,3.93023658,10.9276327928064,0.093,0.72,51.9197918381031,54.277658433682,42.4,77.5330954898138,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2013,Staphylococcus_haemolyticus,3GC,,,,12.01,0.2921,2294.79584693743,4.59225416,11.5913396426526,0.1,0.73,52.4985794475913,54.7731216489409,36.719,78.565152693679,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2014,Staphylococcus_haemolyticus,3GC,,,,11.89,0.3053,1949.90832923846,4.01644135,12.2545793305552,0.108,0.71,53.0663398797148,54.3845249186956,37.147,79.5978353673804,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2015,Staphylococcus_haemolyticus,3GC,,,,12.78,0.2948,1722.77282833606,4.54299259,12.9168867884606,0.114,0.69,53.6226415210752,54.564096422607,38.792,80.631160872114,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2016,Staphylococcus_haemolyticus,3GC,,,,12.38,0.2954,1912.47991339951,3.39035821,13.5778028059884,0.123,2.386,54.167052758274,54.3110758547948,43.5,81.6651456164371,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2017,Staphylococcus_haemolyticus,3GC,,,,12.48,0.3023,2012.28662641265,2.68786979,14.2368662365624,0.089,2.547,54.6991419779128,53.1069873428848,36.77,82.6995725023601,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2018,Staphylococcus_haemolyticus,3GC,,,,12.75,0.3109,2195.32166016377,2.43001175,14.8936444724687,0.144,2.558,55.218477566593,53.694038850312,36.636,83.7344677926836,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2019,Staphylococcus_haemolyticus,3GC,,,,13.06,0.3045,2186.65822682613,3.25450468,15.5477113866954,0.104,2.573,55.7246279109161,54.8490737607292,38.371,84.7696150287459,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2020,Staphylococcus_haemolyticus,3GC,,,,14.01,0.3037,2195.45481659987,4.4331708,16.1986589753178,0.166,2.484,56.2171613974837,55.393750274689,37.613,85.8052795210658,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2021,Staphylococcus_haemolyticus,3GC,,,,12.97,0.3177,2445.18662529344,3.86030865,16.8460883413345,0.128,2.491,56.6952556826536,55.393019913595,37.933,86.841252750433,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2022,Staphylococcus_haemolyticus,3GC,,,,12.97,0.3196,2229.89122647803,3.67459154,17.4896119230472,0.143,2.5,57.250609602871,55.393019913595,38.0,87.8775520835237,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2023,Staphylococcus_haemolyticus,3GC,,,,14.39,0.3207,2383.90410483418,2.94686937,18.128875502548,0.266,2.53,57.8074737774654,55.393019913595,37.908,88.8910495956232,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2024,Staphylococcus_haemolyticus,3GC,,,,14.2,0.3025,14997.063,6.008,75.528,1.491,2.563,59.612,55.393019913595,37.439,90.79,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2025,Staphylococcus_haemolyticus,3GC,,,,14.62,0.33,15621.594,6.337,76.688,1.567,2.395,60.164,55.393019913595,38.039,90.289,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2026,Staphylococcus_haemolyticus,3GC,,,,14.13,0.3481,17110.915,6.194,74.953,1.416,2.629,61.024,55.393019913595,37.89,92.137,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2027,Staphylococcus_haemolyticus,3GC,,,,14.31,0.3152,21735.123,5.338,79.324,1.722,2.501,63.029,55.393019913595,37.731,93.561,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2028,Staphylococcus_haemolyticus,3GC,,,,14.28,0.3353,21179.114,6.336,75.4,1.59,2.415,60.177,55.393019913595,37.977,91.422,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2029,Staphylococcus_haemolyticus,3GC,,,,15.34,0.3424,15531.077,6.963,75.65,1.58,2.553,57.14,55.393019913595,41.333,90.804,Unknown,Unknown
Ghana,Staphylococcus_haemolyticus_3GC,2030,Staphylococcus_haemolyticus,3GC,,,,15.27,0.3329,21685.281,5.252,76.918,1.227,2.459,65.14,55.393019913595,38.892,93.559,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2010,Staphylococcus_spp,3GC,50.0,2.0,spidaar_patientdata.xlsx,11.5,0.2878,1263.89251760539,4.52302933,9.60077155464894,0.091,0.7,50.7296926788704,54.4978377428144,39.532,75.471267939183,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2011,Staphylococcus_spp,3GC,,,,11.37,0.2749,1507.43573198753,4.46374655,10.2639291223638,0.095,0.68,51.3304086646488,54.0909101696405,37.732,76.5016404793149,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2012,Staphylococcus_spp,3GC,,,,11.0,0.2967,1543.77524235764,3.93023658,10.9276327928064,0.093,0.72,51.9197918381031,54.277658433682,42.4,77.5330954898138,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2013,Staphylococcus_spp,3GC,,,,12.01,0.2921,2294.79584693743,4.59225416,11.5913396426526,0.1,0.73,52.4985794475913,54.7731216489409,36.719,78.565152693679,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2014,Staphylococcus_spp,3GC,,,,11.89,0.3053,1949.90832923846,4.01644135,12.2545793305552,0.108,0.71,53.0663398797148,54.3845249186956,37.147,79.5978353673804,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2015,Staphylococcus_spp,3GC,,,,12.78,0.2948,1722.77282833606,4.54299259,12.9168867884606,0.114,0.69,53.6226415210752,54.564096422607,38.792,80.631160872114,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2016,Staphylococcus_spp,3GC,,,,12.38,0.2954,1912.47991339951,3.39035821,13.5778028059884,0.123,2.386,54.167052758274,54.3110758547948,43.5,81.6651456164371,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2017,Staphylococcus_spp,3GC,,,,12.48,0.3023,2012.28662641265,2.68786979,14.2368662365624,0.089,2.547,54.6991419779128,53.1069873428848,36.77,82.6995725023601,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2018,Staphylococcus_spp,3GC,,,,12.75,0.3109,2195.32166016377,2.43001175,14.8936444724687,0.144,2.558,55.218477566593,53.694038850312,36.636,83.7344677926836,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2019,Staphylococcus_spp,3GC,,,,13.06,0.3045,2186.65822682613,3.25450468,15.5477113866954,0.104,2.573,55.7246279109161,54.8490737607292,38.371,84.7696150287459,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2020,Staphylococcus_spp,3GC,,,,14.01,0.3037,2195.45481659987,4.4331708,16.1986589753178,0.166,2.484,56.2171613974837,55.393750274689,37.613,85.8052795210658,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2021,Staphylococcus_spp,3GC,,,,12.97,0.3177,2445.18662529344,3.86030865,16.8460883413345,0.128,2.491,56.6952556826536,55.393019913595,37.933,86.841252750433,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2022,Staphylococcus_spp,3GC,,,,12.97,0.3196,2229.89122647803,3.67459154,17.4896119230472,0.143,2.5,57.250609602871,55.393019913595,38.0,87.8775520835237,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2023,Staphylococcus_spp,3GC,,,,14.39,0.3207,2383.90410483418,2.94686937,18.128875502548,0.266,2.53,57.8074737774654,55.393019913595,37.908,88.8910495956232,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2024,Staphylococcus_spp,3GC,,,,14.2,0.3025,14997.063,6.008,75.528,1.491,2.563,59.612,55.393019913595,37.439,90.79,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2025,Staphylococcus_spp,3GC,,,,14.62,0.33,15621.594,6.337,76.688,1.567,2.395,60.164,55.393019913595,38.039,90.289,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2026,Staphylococcus_spp,3GC,,,,14.13,0.3481,17110.915,6.194,74.953,1.416,2.629,61.024,55.393019913595,37.89,92.137,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2027,Staphylococcus_spp,3GC,,,,14.31,0.3152,21735.123,5.338,79.324,1.722,2.501,63.029,55.393019913595,37.731,93.561,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2028,Staphylococcus_spp,3GC,,,,14.28,0.3353,21179.114,6.336,75.4,1.59,2.415,60.177,55.393019913595,37.977,91.422,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2029,Staphylococcus_spp,3GC,,,,15.34,0.3424,15531.077,6.963,75.65,1.58,2.553,57.14,55.393019913595,41.333,90.804,Unknown,Unknown
Ghana,Staphylococcus_spp_3GC,2030,Staphylococcus_spp,3GC,,,,15.27,0.3329,21685.281,5.252,76.918,1.227,2.459,65.14,55.393019913595,38.892,93.559,Unknown,Unknown
Kenya,A_baumannii_3GC,2010,A_baumannii,3GC,50.0,2.0,spidaar_patientdata.xlsx,9.09,0.289,1091.51873101194,5.38849831,26.7178939108924,0.171,1.4,31.8713287706458,48.11958182521,39.907,53.9464421270489,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2011,A_baumannii,3GC,,,,8.52,0.316,1096.14499807675,5.20212841,27.341645492063,0.177,1.496,31.8673949025409,49.0740895034614,40.96,54.7912792060119,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2012,A_baumannii,3GC,,,,9.32,0.3107,1285.00536171512,5.0180583,27.9639572360706,0.184,1.298,31.8558130142761,49.6703443792388,39.732,55.6346101711392,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2013,A_baumannii,3GC,,,,9.75,0.3043,1370.87885214659,4.93100405,28.5845715073831,0.193,1.4,31.8324454433988,49.7928697684225,43.166,56.4770636530803,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2014,A_baumannii,3GC,,,,9.54,0.3204,1482.81566253497,4.91267347,29.2034367385078,0.199,1.347,31.7931545274563,49.747157992761,38.679,57.3176013376785,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2015,A_baumannii,3GC,,,,9.75,0.3214,1489.11959777284,4.76439571,29.8203356664151,0.22,1.309,31.7338026039958,49.5619679036477,40.8,58.1564256572864,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2016,A_baumannii,3GC,,,,10.21,0.3101,1554.12610314423,4.75429106,30.5157220799851,0.197,1.462,31.6502520105647,49.6614869747445,37.906,58.9933330324144,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2017,A_baumannii,3GC,,,,10.89,0.3131,1667.48447230835,3.98597503,31.2127657161979,0.185,1.44,31.5383650847102,48.9288901383398,39.507,59.82810250315,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2018,A_baumannii,3GC,,,,10.84,0.3307,1836.45275528993,4.09903383,31.9062687904243,0.16,1.375,31.3940041639796,49.5521664949056,42.161,60.6609028100369,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2019,A_baumannii,3GC,,,,11.51,0.3228,1960.40808854893,4.36874676,32.5970104765088,0.194,1.33,31.1895566421135,49.5174851803854,41.496,61.4907638599362,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2020,A_baumannii,3GC,,,,11.03,0.337,1927.66459027849,4.49248886,33.2870552693244,0.074,1.411,31.2063494632616,49.3892110936528,36.2,62.318211896262,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2021,A_baumannii,3GC,,,,11.57,0.3507,2061.35622089594,4.56992722,33.9762339824669,0.098,1.4,31.2879334021971,49.4013975092459,38.7,63.1426684243247,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2022,A_baumannii,3GC,,,,11.87,0.3462,2109.56288513137,4.32241869,34.6636489404344,0.236,1.4,31.4307820066946,49.4830453575056,38.5,63.96426197234,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2023,A_baumannii,3GC,,,,12.41,0.371,1942.58802756191,4.35172892,35.2474203960808,0.289,1.413,31.6330340816429,49.5263223856783,40.695,64.7820788557808,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2024,A_baumannii,3GC,,,,11.71,0.3539,2070.573,4.569,53.942,0.201,1.479,28.487,49.5263223856783,41.224,58.607,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2025,A_baumannii,3GC,,,,12.8,0.3589,2115.928,4.503,52.91,0.205,1.288,28.132,49.5263223856783,40.658,57.793,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2026,A_baumannii,3GC,,,,13.32,0.3587,1952.865,4.665,54.506,0.212,1.293,29.518,49.5263223856783,40.447,60.843,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2027,A_baumannii,3GC,,,,12.59,0.3747,2259.523,4.739,53.467,0.222,1.547,28.913,49.5263223856783,41.636,59.466,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2028,A_baumannii,3GC,,,,12.14,0.3652,1729.272,4.815,53.18,0.223,1.343,29.85,49.5263223856783,39.891,61.313,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2029,A_baumannii,3GC,,,,14.45,0.3743,2222.813,4.951,52.065,0.217,1.358,29.396,49.5263223856783,42.647,60.643,LMI,Sub-Saharan Africa
Kenya,A_baumannii_3GC,2030,A_baumannii,3GC,,,,13.89,0.3685,2120.744,4.259,53.939,0.18,1.557,29.308,49.5263223856783,41.438,57.38,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2010,Achromobacter_xylosoxidans,3GC,100.0,4.0,spidaar_patientdata.xlsx,9.09,0.289,1091.51873101194,5.38849831,26.7178939108924,0.171,1.4,31.8713287706458,48.11958182521,39.907,53.9464421270489,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2011,Achromobacter_xylosoxidans,3GC,,,,8.52,0.316,1096.14499807675,5.20212841,27.341645492063,0.177,1.496,31.8673949025409,49.0740895034614,40.96,54.7912792060119,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2012,Achromobacter_xylosoxidans,3GC,,,,9.32,0.3107,1285.00536171512,5.0180583,27.9639572360706,0.184,1.298,31.8558130142761,49.6703443792388,39.732,55.6346101711392,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2013,Achromobacter_xylosoxidans,3GC,,,,9.75,0.3043,1370.87885214659,4.93100405,28.5845715073831,0.193,1.4,31.8324454433988,49.7928697684225,43.166,56.4770636530803,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2014,Achromobacter_xylosoxidans,3GC,,,,9.54,0.3204,1482.81566253497,4.91267347,29.2034367385078,0.199,1.347,31.7931545274563,49.747157992761,38.679,57.3176013376785,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2015,Achromobacter_xylosoxidans,3GC,,,,9.75,0.3214,1489.11959777284,4.76439571,29.8203356664151,0.22,1.309,31.7338026039958,49.5619679036477,40.8,58.1564256572864,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2016,Achromobacter_xylosoxidans,3GC,,,,10.21,0.3101,1554.12610314423,4.75429106,30.5157220799851,0.197,1.462,31.6502520105647,49.6614869747445,37.906,58.9933330324144,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2017,Achromobacter_xylosoxidans,3GC,,,,10.89,0.3131,1667.48447230835,3.98597503,31.2127657161979,0.185,1.44,31.5383650847102,48.9288901383398,39.507,59.82810250315,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2018,Achromobacter_xylosoxidans,3GC,,,,10.84,0.3307,1836.45275528993,4.09903383,31.9062687904243,0.16,1.375,31.3940041639796,49.5521664949056,42.161,60.6609028100369,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2019,Achromobacter_xylosoxidans,3GC,,,,11.51,0.3228,1960.40808854893,4.36874676,32.5970104765088,0.194,1.33,31.1895566421135,49.5174851803854,41.496,61.4907638599362,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2020,Achromobacter_xylosoxidans,3GC,,,,11.03,0.337,1927.66459027849,4.49248886,33.2870552693244,0.074,1.411,31.2063494632616,49.3892110936528,36.2,62.318211896262,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2021,Achromobacter_xylosoxidans,3GC,,,,11.57,0.3507,2061.35622089594,4.56992722,33.9762339824669,0.098,1.4,31.2879334021971,49.4013975092459,38.7,63.1426684243247,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2022,Achromobacter_xylosoxidans,3GC,,,,11.87,0.3462,2109.56288513137,4.32241869,34.6636489404344,0.236,1.4,31.4307820066946,49.4830453575056,38.5,63.96426197234,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2023,Achromobacter_xylosoxidans,3GC,,,,12.41,0.371,1942.58802756191,4.35172892,35.2474203960808,0.289,1.413,31.6330340816429,49.5263223856783,40.695,64.7820788557808,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2024,Achromobacter_xylosoxidans,3GC,,,,11.71,0.3539,2070.573,4.569,53.942,0.201,1.479,28.487,49.5263223856783,41.224,58.607,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2025,Achromobacter_xylosoxidans,3GC,,,,12.8,0.3589,2115.928,4.503,52.91,0.205,1.288,28.132,49.5263223856783,40.658,57.793,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2026,Achromobacter_xylosoxidans,3GC,,,,13.32,0.3587,1952.865,4.665,54.506,0.212,1.293,29.518,49.5263223856783,40.447,60.843,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2027,Achromobacter_xylosoxidans,3GC,,,,12.59,0.3747,2259.523,4.739,53.467,0.222,1.547,28.913,49.5263223856783,41.636,59.466,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2028,Achromobacter_xylosoxidans,3GC,,,,12.14,0.3652,1729.272,4.815,53.18,0.223,1.343,29.85,49.5263223856783,39.891,61.313,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2029,Achromobacter_xylosoxidans,3GC,,,,14.45,0.3743,2222.813,4.951,52.065,0.217,1.358,29.396,49.5263223856783,42.647,60.643,LMI,Sub-Saharan Africa
Kenya,Achromobacter_xylosoxidans_3GC,2030,Achromobacter_xylosoxidans,3GC,,,,13.89,0.3685,2120.744,4.259,53.939,0.18,1.557,29.308,49.5263223856783,41.438,57.38,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2010,Burkholderia_spp,3GC,0.0,1.0,spidaar_patientdata.xlsx,9.09,0.289,1091.51873101194,5.38849831,26.7178939108924,0.171,1.4,31.8713287706458,48.11958182521,39.907,53.9464421270489,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2011,Burkholderia_spp,3GC,,,,8.52,0.316,1096.14499807675,5.20212841,27.341645492063,0.177,1.496,31.8673949025409,49.0740895034614,40.96,54.7912792060119,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2012,Burkholderia_spp,3GC,,,,9.32,0.3107,1285.00536171512,5.0180583,27.9639572360706,0.184,1.298,31.8558130142761,49.6703443792388,39.732,55.6346101711392,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2013,Burkholderia_spp,3GC,,,,9.75,0.3043,1370.87885214659,4.93100405,28.5845715073831,0.193,1.4,31.8324454433988,49.7928697684225,43.166,56.4770636530803,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2014,Burkholderia_spp,3GC,,,,9.54,0.3204,1482.81566253497,4.91267347,29.2034367385078,0.199,1.347,31.7931545274563,49.747157992761,38.679,57.3176013376785,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2015,Burkholderia_spp,3GC,,,,9.75,0.3214,1489.11959777284,4.76439571,29.8203356664151,0.22,1.309,31.7338026039958,49.5619679036477,40.8,58.1564256572864,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2016,Burkholderia_spp,3GC,,,,10.21,0.3101,1554.12610314423,4.75429106,30.5157220799851,0.197,1.462,31.6502520105647,49.6614869747445,37.906,58.9933330324144,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2017,Burkholderia_spp,3GC,,,,10.89,0.3131,1667.48447230835,3.98597503,31.2127657161979,0.185,1.44,31.5383650847102,48.9288901383398,39.507,59.82810250315,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2018,Burkholderia_spp,3GC,,,,10.84,0.3307,1836.45275528993,4.09903383,31.9062687904243,0.16,1.375,31.3940041639796,49.5521664949056,42.161,60.6609028100369,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2019,Burkholderia_spp,3GC,,,,11.51,0.3228,1960.40808854893,4.36874676,32.5970104765088,0.194,1.33,31.1895566421135,49.5174851803854,41.496,61.4907638599362,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2020,Burkholderia_spp,3GC,,,,11.03,0.337,1927.66459027849,4.49248886,33.2870552693244,0.074,1.411,31.2063494632616,49.3892110936528,36.2,62.318211896262,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2021,Burkholderia_spp,3GC,,,,11.57,0.3507,2061.35622089594,4.56992722,33.9762339824669,0.098,1.4,31.2879334021971,49.4013975092459,38.7,63.1426684243247,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2022,Burkholderia_spp,3GC,,,,11.87,0.3462,2109.56288513137,4.32241869,34.6636489404344,0.236,1.4,31.4307820066946,49.4830453575056,38.5,63.96426197234,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2023,Burkholderia_spp,3GC,,,,12.41,0.371,1942.58802756191,4.35172892,35.2474203960808,0.289,1.413,31.6330340816429,49.5263223856783,40.695,64.7820788557808,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2024,Burkholderia_spp,3GC,,,,11.71,0.3539,2070.573,4.569,53.942,0.201,1.479,28.487,49.5263223856783,41.224,58.607,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2025,Burkholderia_spp,3GC,,,,12.8,0.3589,2115.928,4.503,52.91,0.205,1.288,28.132,49.5263223856783,40.658,57.793,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2026,Burkholderia_spp,3GC,,,,13.32,0.3587,1952.865,4.665,54.506,0.212,1.293,29.518,49.5263223856783,40.447,60.843,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2027,Burkholderia_spp,3GC,,,,12.59,0.3747,2259.523,4.739,53.467,0.222,1.547,28.913,49.5263223856783,41.636,59.466,LMI,Sub-Saharan Africa
Kenya,Burkholderia_spp_3GC,2028,Burkholderia_spp,3GC,,,,12.14,0.3652,1729.272,4.815,53.18,0.223,1.343,29.85,49.5263223856783,39.891,61.313,LMI,Sub-Saharan Africa
