country,year,total_DDD,watch_proportion,ses_risk_score,antibiotic_pressure_index
Ukraine,2018,12.24,0.3008,0.39752335015942886,3.681792
Ukraine,2019,13.57,0.2995,0.38534492128398656,4.064215
Ukraine,2020,13.54,0.2883,0.38314039242646064,3.9035819999999997
Ukraine,2021,13.36,0.3151,0.3667265899282595,4.2097359999999995
Ukraine,2022,14.09,0.3122,0.3953913973887352,4.398898
Ukraine,2023,14.37,0.3051,0.3080888742402178,4.384287
Ukraine,2024,14.13,0.3248,0.3966298595356441,4.589424
Ukraine,2025,13.77,0.3389,0.381411075447452,4.666652999999999
Ukraine,2026,14.72,0.3179,0.3920456374590173,4.679488
Ukraine,2027,15.02,0.3236,0.3826837149608004,4.860472
Ukraine,2028,14.74,0.3213,0.3945832289921518,4.735962
Ukraine,2029,15.06,0.316,0.3748423386664058,4.75896
Ukraine,2030,15.49,0.3595,0.37822194722730884,5.568655
United Kingdom,2016,10.54,0.1699,0.21624450027708875,1.7907459999999997
United Kingdom,2017,10.57,0.1933,0.22943161356410152,2.043181
United Kingdom,2018,10.86,0.1943,0.20979628631855185,2.110098
United Kingdom,2019,11.45,0.1941,0.20232529731417825,2.222445
United Kingdom,2020,10.72,0.2005,0.18645733147782154,2.14936
United Kingdom,2021,11.1,0.1959,0.18795345954802062,2.17449
United Kingdom,2022,10.86,0.1925,0.1969425833584429,2.09055
United Kingdom,2023,11.29,0.1844,0.19281968621293905,2.081876
United Kingdom,2024,11.09,0.2099,0.1925742075398033,2.327791
United Kingdom,2025,11.06,0.1846,0.18958782129482293,2.041676
United Kingdom,2026,11.05,0.2103,0.1846891612232326,2.323815
United Kingdom,2027,11.25,0.1932,0.16890973008088855,2.1735
United Kingdom,2028,12.11,0.2143,0.15874597519198247,2.595173
United Kingdom,2029,11.3,0.2337,0.16488175685288348,2.64081
United Kingdom,2030,11.16,0.1919,0.2108024204281162,2.141604
United States,2016,17.23,0.2667,0.15794550836059357,4.595241
United States,2017,16.77,0.2749,0.1587186470256948,4.610073
United States,2018,17.89,0.2558,0.15437213299329258,4.576262000000001
United States,2019,17.34,0.2597,0.11560808285167509,4.503197999999999
United States,2020,17.18,0.2784,0.09502756681070099,4.782912
United States,2021,17.84,0.2738,0.10132237053734469,4.884592
United States,2022,18.02,0.2741,0.10262100695943646,4.939282
United States,2023,17.74,0.276,0.12733736083584382,4.89624
United States,2024,18.0,0.2822,0.11873700756924176,5.0796
United States,2025,18.4,0.2767,0.12017549274017342,5.091279999999999
United States,2026,18.18,0.2802,0.10706847983378597,5.094036
United States,2027,18.15,0.2959,0.10815999999999999,5.370584999999999
United States,2028,18.22,0.2884,0.11639114124480623,5.2546479999999995
United States,2029,18.19,0.299,0.12869632854424318,5.43881
United States,2030,19.14,0.2957,0.0750987223471929,5.659698000000001
Vietnam,2016,13.37,0.2779,0.46380750223063916,3.7155229999999997
Vietnam,2017,12.52,0.3086,0.47019254943309463,3.8636719999999998
Vietnam,2018,12.38,0.3033,0.467119307819872,3.7548540000000004
Vietnam,2019,13.23,0.3055,0.4663487294476677,4.041765
Vietnam,2020,13.38,0.3195,0.4621595648717549,4.27491
Vietnam,2021,14.03,0.2999,0.46009100579596907,4.207597
Vietnam,2022,13.27,0.3214,0.4534870946583117,4.264978
Vietnam,2023,13.53,0.3391,0.4533445893866893,4.588023
Vietnam,2024,14.16,0.3253,0.3979925001731952,4.606248
Vietnam,2025,14.33,0.3223,0.39301289059560973,4.618558999999999
Vietnam,2026,14.31,0.3459,0.38905833831882186,4.949829
Vietnam,2027,14.95,0.3118,0.387688035152456,4.66141
Vietnam,2028,14.75,0.3403,0.38744166497944293,5.019425
Vietnam,2029,15.37,0.3503,0.4008777803067647,5.384111
Vietnam,2030,15.51,0.3385,0.38291322724548127,5.250135
