country,combo,year,pathogen,drug,resistance_pct,n_isolates,source_files,total_DDD,watch_proportion,gdp_per_capita,health_expenditure,sanitation,physicians,hospital_beds,urbanisation,agricultural_land,gini,water_access,income_group,region
Germany,A_baumannii_FQ,2026,A_baumannii,FQ,,,,10.49,0.2242,49223.191,11.328,102.087,4.513,8.492,78.632,47.4658729931603,32.482,102.325,HI,Western Europe
Germany,A_baumannii_FQ,2027,A_baumannii,FQ,,,,10.66,0.2163,52362.959,10.509,102.758,5.658,8.509,79.405,47.4658729931603,32.464,103.69,HI,Western Europe
Germany,A_baumannii_FQ,2028,A_baumannii,FQ,,,,10.17,0.2312,40528.595,11.872,103.111,5.194,8.314,75.509,47.4658729931603,31.237,102.713,HI,Western Europe
Germany,A_baumannii_FQ,2029,A_baumannii,FQ,,,,9.99,0.2264,57213.279,11.155,102.985,4.942,8.587,80.808,47.4658729931603,31.988,100.761,HI,Western Europe
Germany,A_baumannii_FQ,2030,A_baumannii,FQ,,,,10.96,0.2281,36760.328,12.748,111.857,5.684,9.26,76.808,47.4658729931603,30.732,103.288,HI,Western Europe
Germany,A_baumannii_TET,2016,A_baumannii,TET,20.73170731707317,82.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,9.69,0.2061,42948.9381932694,10.97133732,96.577971344815,4.166,8.02,80.8347870684725,47.6843370735058,31.3,99.9999994713636,HI,Western Europe
Germany,A_baumannii_TET,2017,A_baumannii,TET,4.081632653061225,98.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,9.85,0.2077,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe
Germany,A_baumannii_TET,2018,A_baumannii,TET,3.5714285714285716,56.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,9.95,0.2147,48916.1686612154,11.18380833,96.6401240691983,4.287,7.94,81.1423036204018,47.6415364359723,31.9,100.0,HI,Western Europe
Germany,A_baumannii_TET,2019,A_baumannii,TET,7.142857142857142,70.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,9.89,0.2122,47656.199739747,11.42805386,96.6726105442792,4.373,7.87,81.3053991689039,47.7002776267209,32.2,99.9999994577197,HI,Western Europe
Germany,A_baumannii_TET,2020,A_baumannii,TET,10.0,60.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,9.58,0.2196,47394.8734504469,12.46780777,96.7060213162779,4.443,7.77,81.4700055002738,47.4970663155786,32.5,99.9999988416059,HI,Western Europe
Germany,A_baumannii_TET,2021,A_baumannii,TET,10.0,70.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,9.27,0.2318,52349.2459994422,12.72403336,96.7404263743549,4.503,7.71,81.6325870653934,47.4856177910072,33.6,99.9999988425523,HI,Western Europe
Germany,A_baumannii_TET,2022,A_baumannii,TET,,,,9.77,0.2398,50506.5179638543,12.44708347,96.7477707370116,4.534,7.64,81.7867852780995,47.5011449507671,33.7,99.9999971569363,HI,Western Europe
Germany,A_baumannii_TET,2023,A_baumannii,TET,,,,10.27,0.2191,54776.7668235491,11.74428654,96.7560342912925,4.564,7.55,81.9034366692129,47.4658729931603,32.095,99.9999970615884,HI,Western Europe
Germany,A_baumannii_TET,2024,A_baumannii,TET,,,,9.81,0.2262,53806.629,11.844,98.782,4.461,7.829,79.047,47.4658729931603,31.96,100.862,HI,Western Europe
Germany,A_baumannii_TET,2025,A_baumannii,TET,,,,10.29,0.2263,51805.739,11.272,97.298,4.402,8.096,77.767,47.4658729931603,32.397,101.858,HI,Western Europe
Germany,A_baumannii_TET,2026,A_baumannii,TET,,,,10.49,0.2242,49223.191,11.328,102.087,4.513,8.492,78.632,47.4658729931603,32.482,102.325,HI,Western Europe
Germany,A_baumannii_TET,2027,A_baumannii,TET,,,,10.66,0.2163,52362.959,10.509,102.758,5.658,8.509,79.405,47.4658729931603,32.464,103.69,HI,Western Europe
Germany,A_baumannii_TET,2028,A_baumannii,TET,,,,10.17,0.2312,40528.595,11.872,103.111,5.194,8.314,75.509,47.4658729931603,31.237,102.713,HI,Western Europe
Germany,A_baumannii_TET,2029,A_baumannii,TET,,,,9.99,0.2264,57213.279,11.155,102.985,4.942,8.587,80.808,47.4658729931603,31.988,100.761,HI,Western Europe
Germany,A_baumannii_TET,2030,A_baumannii,TET,,,,10.96,0.2281,36760.328,12.748,111.857,5.684,9.26,76.808,47.4658729931603,30.732,103.288,HI,Western Europe
Greece,A_baumannii_3GC,2016,A_baumannii,3GC,92.3076923076923,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.41,0.3103,12781.821,5.649,76.824,1.562,2.226,55.139,,37.993,90.103,Unknown,Unknown
Greece,A_baumannii_3GC,2017,A_baumannii,3GC,95.45454545454545,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.35,0.2987,13336.525,5.999,75.706,1.578,2.573,60.622,,37.664,91.644,Unknown,Unknown
Greece,A_baumannii_3GC,2018,A_baumannii,3GC,96.0,25.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.43,0.2973,11395.909,5.265,72.667,1.232,2.524,59.055,,37.323,90.283,Unknown,Unknown
Greece,A_baumannii_3GC,2019,A_baumannii,3GC,100.0,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.3,0.3073,15070.363,5.829,75.665,1.458,2.503,59.052,,37.077,89.877,Unknown,Unknown
Greece,A_baumannii_3GC,2020,A_baumannii,3GC,96.7741935483871,31.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,14.03,0.2968,13243.77,5.956,73.233,1.434,2.477,59.531,,38.115,89.12,Unknown,Unknown
Greece,A_baumannii_3GC,2021,A_baumannii,3GC,100.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.38,0.3108,14777.179,5.937,74.493,1.505,2.501,59.547,,38.009,89.875,Unknown,Unknown
Greece,A_baumannii_3GC,2022,A_baumannii,3GC,,,,13.95,0.3225,15000.0,6.0,75.0,1.5,2.5,60.0,,38.0,90.0,Unknown,Unknown
Greece,A_baumannii_3GC,2023,A_baumannii,3GC,,,,14.17,0.3342,15067.446,6.032,74.612,1.519,2.498,60.716,,38.074,89.917,Unknown,Unknown
Greece,A_baumannii_3GC,2024,A_baumannii,3GC,,,,14.47,0.3102,15934.91,6.124,76.283,1.45,2.477,61.063,,37.538,90.58,Unknown,Unknown
Greece,A_baumannii_3GC,2025,A_baumannii,3GC,,,,13.82,0.3206,15979.53,6.159,74.739,1.509,2.425,59.049,,38.423,90.8,Unknown,Unknown
Greece,A_baumannii_3GC,2026,A_baumannii,3GC,,,,14.39,0.3246,17479.418,6.324,77.73,1.489,2.463,59.122,,38.216,89.453,Unknown,Unknown
Greece,A_baumannii_3GC,2027,A_baumannii,3GC,,,,15.22,0.3257,21632.128,6.03,78.41,1.775,2.507,61.258,,36.575,91.78,Unknown,Unknown
Greece,A_baumannii_3GC,2028,A_baumannii,3GC,,,,15.44,0.3465,15341.792,6.229,77.159,1.44,2.572,60.154,,37.182,90.716,Unknown,Unknown
Greece,A_baumannii_3GC,2029,A_baumannii,3GC,,,,15.21,0.3328,15651.497,6.095,81.378,1.939,2.537,62.021,,38.774,90.907,Unknown,Unknown
Greece,A_baumannii_3GC,2030,A_baumannii,3GC,,,,15.92,0.3325,14977.668,5.993,77.273,1.461,2.717,64.203,,39.866,91.722,Unknown,Unknown
Greece,A_baumannii_AMG,2016,A_baumannii,AMG,96.15384615384616,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.41,0.3103,12781.821,5.649,76.824,1.562,2.226,55.139,,37.993,90.103,Unknown,Unknown
Greece,A_baumannii_AMG,2017,A_baumannii,AMG,95.45454545454545,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.35,0.2987,13336.525,5.999,75.706,1.578,2.573,60.622,,37.664,91.644,Unknown,Unknown
Greece,A_baumannii_AMG,2018,A_baumannii,AMG,96.0,25.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.43,0.2973,11395.909,5.265,72.667,1.232,2.524,59.055,,37.323,90.283,Unknown,Unknown
Greece,A_baumannii_AMG,2019,A_baumannii,AMG,100.0,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.3,0.3073,15070.363,5.829,75.665,1.458,2.503,59.052,,37.077,89.877,Unknown,Unknown
Greece,A_baumannii_AMG,2020,A_baumannii,AMG,93.54838709677419,31.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,14.03,0.2968,13243.77,5.956,73.233,1.434,2.477,59.531,,38.115,89.12,Unknown,Unknown
Greece,A_baumannii_AMG,2021,A_baumannii,AMG,100.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.38,0.3108,14777.179,5.937,74.493,1.505,2.501,59.547,,38.009,89.875,Unknown,Unknown
Greece,A_baumannii_AMG,2022,A_baumannii,AMG,,,,13.95,0.3225,15000.0,6.0,75.0,1.5,2.5,60.0,,38.0,90.0,Unknown,Unknown
Greece,A_baumannii_AMG,2023,A_baumannii,AMG,,,,14.17,0.3342,15067.446,6.032,74.612,1.519,2.498,60.716,,38.074,89.917,Unknown,Unknown
Greece,A_baumannii_AMG,2024,A_baumannii,AMG,,,,14.47,0.3102,15934.91,6.124,76.283,1.45,2.477,61.063,,37.538,90.58,Unknown,Unknown
Greece,A_baumannii_AMG,2025,A_baumannii,AMG,,,,13.82,0.3206,15979.53,6.159,74.739,1.509,2.425,59.049,,38.423,90.8,Unknown,Unknown
Greece,A_baumannii_AMG,2026,A_baumannii,AMG,,,,14.39,0.3246,17479.418,6.324,77.73,1.489,2.463,59.122,,38.216,89.453,Unknown,Unknown
Greece,A_baumannii_AMG,2027,A_baumannii,AMG,,,,15.22,0.3257,21632.128,6.03,78.41,1.775,2.507,61.258,,36.575,91.78,Unknown,Unknown
Greece,A_baumannii_AMG,2028,A_baumannii,AMG,,,,15.44,0.3465,15341.792,6.229,77.159,1.44,2.572,60.154,,37.182,90.716,Unknown,Unknown
Greece,A_baumannii_AMG,2029,A_baumannii,AMG,,,,15.21,0.3328,15651.497,6.095,81.378,1.939,2.537,62.021,,38.774,90.907,Unknown,Unknown
Greece,A_baumannii_AMG,2030,A_baumannii,AMG,,,,15.92,0.3325,14977.668,5.993,77.273,1.461,2.717,64.203,,39.866,91.722,Unknown,Unknown
Greece,A_baumannii_CARB,2016,A_baumannii,CARB,78.84615384615384,52.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.41,0.3103,12781.821,5.649,76.824,1.562,2.226,55.139,,37.993,90.103,Unknown,Unknown
Greece,A_baumannii_CARB,2017,A_baumannii,CARB,95.45454545454545,44.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.35,0.2987,13336.525,5.999,75.706,1.578,2.573,60.622,,37.664,91.644,Unknown,Unknown
Greece,A_baumannii_CARB,2018,A_baumannii,CARB,96.0,50.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.43,0.2973,11395.909,5.265,72.667,1.232,2.524,59.055,,37.323,90.283,Unknown,Unknown
Greece,A_baumannii_CARB,2019,A_baumannii,CARB,100.0,52.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.3,0.3073,15070.363,5.829,75.665,1.458,2.503,59.052,,37.077,89.877,Unknown,Unknown
Greece,A_baumannii_CARB,2020,A_baumannii,CARB,96.7741935483871,62.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,14.03,0.2968,13243.77,5.956,73.233,1.434,2.477,59.531,,38.115,89.12,Unknown,Unknown
Greece,A_baumannii_CARB,2021,A_baumannii,CARB,100.0,40.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.38,0.3108,14777.179,5.937,74.493,1.505,2.501,59.547,,38.009,89.875,Unknown,Unknown
Greece,A_baumannii_CARB,2022,A_baumannii,CARB,,,,13.95,0.3225,15000.0,6.0,75.0,1.5,2.5,60.0,,38.0,90.0,Unknown,Unknown
Greece,A_baumannii_CARB,2023,A_baumannii,CARB,,,,14.17,0.3342,15067.446,6.032,74.612,1.519,2.498,60.716,,38.074,89.917,Unknown,Unknown
Greece,A_baumannii_CARB,2024,A_baumannii,CARB,,,,14.47,0.3102,15934.91,6.124,76.283,1.45,2.477,61.063,,37.538,90.58,Unknown,Unknown
Greece,A_baumannii_CARB,2025,A_baumannii,CARB,,,,13.82,0.3206,15979.53,6.159,74.739,1.509,2.425,59.049,,38.423,90.8,Unknown,Unknown
Greece,A_baumannii_CARB,2026,A_baumannii,CARB,,,,14.39,0.3246,17479.418,6.324,77.73,1.489,2.463,59.122,,38.216,89.453,Unknown,Unknown
Greece,A_baumannii_CARB,2027,A_baumannii,CARB,,,,15.22,0.3257,21632.128,6.03,78.41,1.775,2.507,61.258,,36.575,91.78,Unknown,Unknown
Greece,A_baumannii_CARB,2028,A_baumannii,CARB,,,,15.44,0.3465,15341.792,6.229,77.159,1.44,2.572,60.154,,37.182,90.716,Unknown,Unknown
Greece,A_baumannii_CARB,2029,A_baumannii,CARB,,,,15.21,0.3328,15651.497,6.095,81.378,1.939,2.537,62.021,,38.774,90.907,Unknown,Unknown
Greece,A_baumannii_CARB,2030,A_baumannii,CARB,,,,15.92,0.3325,14977.668,5.993,77.273,1.461,2.717,64.203,,39.866,91.722,Unknown,Unknown
Greece,A_baumannii_COL,2016,A_baumannii,COL,42.30769230769231,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.41,0.3103,12781.821,5.649,76.824,1.562,2.226,55.139,,37.993,90.103,Unknown,Unknown
Greece,A_baumannii_COL,2017,A_baumannii,COL,40.909090909090914,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.35,0.2987,13336.525,5.999,75.706,1.578,2.573,60.622,,37.664,91.644,Unknown,Unknown
Greece,A_baumannii_COL,2018,A_baumannii,COL,48.0,25.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.43,0.2973,11395.909,5.265,72.667,1.232,2.524,59.055,,37.323,90.283,Unknown,Unknown
Greece,A_baumannii_COL,2019,A_baumannii,COL,57.692307692307686,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.3,0.3073,15070.363,5.829,75.665,1.458,2.503,59.052,,37.077,89.877,Unknown,Unknown
Greece,A_baumannii_COL,2020,A_baumannii,COL,70.96774193548387,31.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,14.03,0.2968,13243.77,5.956,73.233,1.434,2.477,59.531,,38.115,89.12,Unknown,Unknown
Greece,A_baumannii_COL,2021,A_baumannii,COL,45.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.38,0.3108,14777.179,5.937,74.493,1.505,2.501,59.547,,38.009,89.875,Unknown,Unknown
Greece,A_baumannii_COL,2022,A_baumannii,COL,,,,13.95,0.3225,15000.0,6.0,75.0,1.5,2.5,60.0,,38.0,90.0,Unknown,Unknown
Greece,A_baumannii_COL,2023,A_baumannii,COL,,,,14.17,0.3342,15067.446,6.032,74.612,1.519,2.498,60.716,,38.074,89.917,Unknown,Unknown
Greece,A_baumannii_COL,2024,A_baumannii,COL,,,,14.47,0.3102,15934.91,6.124,76.283,1.45,2.477,61.063,,37.538,90.58,Unknown,Unknown
Greece,A_baumannii_COL,2025,A_baumannii,COL,,,,13.82,0.3206,15979.53,6.159,74.739,1.509,2.425,59.049,,38.423,90.8,Unknown,Unknown
Greece,A_baumannii_COL,2026,A_baumannii,COL,,,,14.39,0.3246,17479.418,6.324,77.73,1.489,2.463,59.122,,38.216,89.453,Unknown,Unknown
Greece,A_baumannii_COL,2027,A_baumannii,COL,,,,15.22,0.3257,21632.128,6.03,78.41,1.775,2.507,61.258,,36.575,91.78,Unknown,Unknown
Greece,A_baumannii_COL,2028,A_baumannii,COL,,,,15.44,0.3465,15341.792,6.229,77.159,1.44,2.572,60.154,,37.182,90.716,Unknown,Unknown
Greece,A_baumannii_COL,2029,A_baumannii,COL,,,,15.21,0.3328,15651.497,6.095,81.378,1.939,2.537,62.021,,38.774,90.907,Unknown,Unknown
Greece,A_baumannii_COL,2030,A_baumannii,COL,,,,15.92,0.3325,14977.668,5.993,77.273,1.461,2.717,64.203,,39.866,91.722,Unknown,Unknown
Greece,A_baumannii_FQ,2016,A_baumannii,FQ,96.15384615384616,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.41,0.3103,12781.821,5.649,76.824,1.562,2.226,55.139,,37.993,90.103,Unknown,Unknown
Greece,A_baumannii_FQ,2017,A_baumannii,FQ,90.9090909090909,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.35,0.2987,13336.525,5.999,75.706,1.578,2.573,60.622,,37.664,91.644,Unknown,Unknown
Greece,A_baumannii_FQ,2018,A_baumannii,FQ,100.0,25.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.43,0.2973,11395.909,5.265,72.667,1.232,2.524,59.055,,37.323,90.283,Unknown,Unknown
Greece,A_baumannii_FQ,2019,A_baumannii,FQ,100.0,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.3,0.3073,15070.363,5.829,75.665,1.458,2.503,59.052,,37.077,89.877,Unknown,Unknown
Greece,A_baumannii_FQ,2020,A_baumannii,FQ,96.7741935483871,31.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,14.03,0.2968,13243.77,5.956,73.233,1.434,2.477,59.531,,38.115,89.12,Unknown,Unknown
Greece,A_baumannii_FQ,2021,A_baumannii,FQ,100.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.38,0.3108,14777.179,5.937,74.493,1.505,2.501,59.547,,38.009,89.875,Unknown,Unknown
Greece,A_baumannii_FQ,2022,A_baumannii,FQ,,,,13.95,0.3225,15000.0,6.0,75.0,1.5,2.5,60.0,,38.0,90.0,Unknown,Unknown
Greece,A_baumannii_FQ,2023,A_baumannii,FQ,,,,14.17,0.3342,15067.446,6.032,74.612,1.519,2.498,60.716,,38.074,89.917,Unknown,Unknown
Greece,A_baumannii_FQ,2024,A_baumannii,FQ,,,,14.47,0.3102,15934.91,6.124,76.283,1.45,2.477,61.063,,37.538,90.58,Unknown,Unknown
Greece,A_baumannii_FQ,2025,A_baumannii,FQ,,,,13.82,0.3206,15979.53,6.159,74.739,1.509,2.425,59.049,,38.423,90.8,Unknown,Unknown
Greece,A_baumannii_FQ,2026,A_baumannii,FQ,,,,14.39,0.3246,17479.418,6.324,77.73,1.489,2.463,59.122,,38.216,89.453,Unknown,Unknown
Greece,A_baumannii_FQ,2027,A_baumannii,FQ,,,,15.22,0.3257,21632.128,6.03,78.41,1.775,2.507,61.258,,36.575,91.78,Unknown,Unknown
Greece,A_baumannii_FQ,2028,A_baumannii,FQ,,,,15.44,0.3465,15341.792,6.229,77.159,1.44,2.572,60.154,,37.182,90.716,Unknown,Unknown
Greece,A_baumannii_FQ,2029,A_baumannii,FQ,,,,15.21,0.3328,15651.497,6.095,81.378,1.939,2.537,62.021,,38.774,90.907,Unknown,Unknown
Greece,A_baumannii_FQ,2030,A_baumannii,FQ,,,,15.92,0.3325,14977.668,5.993,77.273,1.461,2.717,64.203,,39.866,91.722,Unknown,Unknown
Greece,A_baumannii_TET,2016,A_baumannii,TET,65.38461538461539,52.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.41,0.3103,12781.821,5.649,76.824,1.562,2.226,55.139,,37.993,90.103,Unknown,Unknown
Greece,A_baumannii_TET,2017,A_baumannii,TET,72.72727272727273,44.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.35,0.2987,13336.525,5.999,75.706,1.578,2.573,60.622,,37.664,91.644,Unknown,Unknown
Greece,A_baumannii_TET,2018,A_baumannii,TET,54.0,50.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.43,0.2973,11395.909,5.265,72.667,1.232,2.524,59.055,,37.323,90.283,Unknown,Unknown
Greece,A_baumannii_TET,2019,A_baumannii,TET,88.46153846153847,52.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.3,0.3073,15070.363,5.829,75.665,1.458,2.503,59.052,,37.077,89.877,Unknown,Unknown
Greece,A_baumannii_TET,2020,A_baumannii,TET,87.09677419354838,62.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,14.03,0.2968,13243.77,5.956,73.233,1.434,2.477,59.531,,38.115,89.12,Unknown,Unknown
Greece,A_baumannii_TET,2021,A_baumannii,TET,95.0,40.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.38,0.3108,14777.179,5.937,74.493,1.505,2.501,59.547,,38.009,89.875,Unknown,Unknown
Greece,A_baumannii_TET,2022,A_baumannii,TET,,,,13.95,0.3225,15000.0,6.0,75.0,1.5,2.5,60.0,,38.0,90.0,Unknown,Unknown
Greece,A_baumannii_TET,2023,A_baumannii,TET,,,,14.17,0.3342,15067.446,6.032,74.612,1.519,2.498,60.716,,38.074,89.917,Unknown,Unknown
Greece,A_baumannii_TET,2024,A_baumannii,TET,,,,14.47,0.3102,15934.91,6.124,76.283,1.45,2.477,61.063,,37.538,90.58,Unknown,Unknown
Greece,A_baumannii_TET,2025,A_baumannii,TET,,,,13.82,0.3206,15979.53,6.159,74.739,1.509,2.425,59.049,,38.423,90.8,Unknown,Unknown
Greece,A_baumannii_TET,2026,A_baumannii,TET,,,,14.39,0.3246,17479.418,6.324,77.73,1.489,2.463,59.122,,38.216,89.453,Unknown,Unknown
Greece,A_baumannii_TET,2027,A_baumannii,TET,,,,15.22,0.3257,21632.128,6.03,78.41,1.775,2.507,61.258,,36.575,91.78,Unknown,Unknown
Greece,A_baumannii_TET,2028,A_baumannii,TET,,,,15.44,0.3465,15341.792,6.229,77.159,1.44,2.572,60.154,,37.182,90.716,Unknown,Unknown
Greece,A_baumannii_TET,2029,A_baumannii,TET,,,,15.21,0.3328,15651.497,6.095,81.378,1.939,2.537,62.021,,38.774,90.907,Unknown,Unknown
Greece,A_baumannii_TET,2030,A_baumannii,TET,,,,15.92,0.3325,14977.668,5.993,77.273,1.461,2.717,64.203,,39.866,91.722,Unknown,Unknown
Guatemala,A_baumannii_3GC,2016,A_baumannii,3GC,88.88888888888889,18.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.79,0.3017,4060.13784737643,6.07008219,74.692,1.386,2.298,53.6609232857043,41.9354236655468,38.204,91.4122081124135,Unknown,Unknown
Guatemala,A_baumannii_3GC,2017,A_baumannii,3GC,92.3076923076923,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.32,0.3056,4324.99768915601,6.13563824,72.605,1.267,0.45,53.7994723140017,42.2135125046659,35.864,91.6400944159348,Unknown,Unknown
Guatemala,A_baumannii_3GC,2018,A_baumannii,3GC,95.83333333333333,24.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.01,0.3156,4352.94593289707,6.10662699,75.146,1.381,0.44,53.845962303542,42.491601343785,39.148,91.8664742343096,Unknown,Unknown
Guatemala,A_baumannii_3GC,2019,A_baumannii,3GC,95.45454545454545,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.05,0.3136,4511.99839552697,6.17443275,72.754,1.445,0.47,54.1882267267974,42.7696901829041,38.102,92.0910526006257,Unknown,Unknown
Guatemala,A_baumannii_3GC,2020,A_baumannii,3GC,90.0,10.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.45,0.3113,4477.61785000665,6.4591527,74.796,1.411,0.43,54.5483167911628,43.0384471817842,38.426,92.3138179561227,Unknown,Unknown
Guatemala,A_baumannii_3GC,2021,A_baumannii,3GC,95.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.01,0.314,4912.62240414681,7.35698891,74.411,1.489,0.44,54.9047071553758,43.0384471817842,38.157,92.5346655416111,Unknown,Unknown
Guatemala,A_baumannii_3GC,2022,A_baumannii,3GC,,,,13.4,0.3223,5358.70156997677,7.1678791,75.0,1.5,0.44,55.2581228215265,43.0384471817842,38.0,92.7535006676254,Unknown,Unknown
Guatemala,A_baumannii_3GC,2023,A_baumannii,3GC,,,,14.95,0.3177,5758.32760847852,6.80241346,75.59,1.513,0.45,55.6082319565539,43.0384471817842,45.2,92.9701335518689,Unknown,Unknown
Guatemala,A_baumannii_3GC,2024,A_baumannii,3GC,,,,14.57,0.3331,13730.397,5.906,74.728,1.494,2.579,60.364,43.0384471817842,37.552,89.073,Unknown,Unknown
Guatemala,A_baumannii_3GC,2025,A_baumannii,3GC,,,,13.94,0.3331,15415.729,6.047,74.532,1.565,2.556,59.398,43.0384471817842,37.777,91.77,Unknown,Unknown
Guatemala,A_baumannii_3GC,2026,A_baumannii,3GC,,,,14.47,0.3246,19590.244,5.814,76.317,1.593,2.447,59.242,43.0384471817842,38.19,90.401,Unknown,Unknown
Guatemala,A_baumannii_3GC,2027,A_baumannii,3GC,,,,15.13,0.3264,15560.282,6.238,78.303,1.439,2.579,58.558,43.0384471817842,37.971,89.854,Unknown,Unknown
Guatemala,A_baumannii_3GC,2028,A_baumannii,3GC,,,,14.8,0.3426,21543.777,6.345,77.72,1.651,2.622,60.063,43.0384471817842,37.507,93.658,Unknown,Unknown
Guatemala,A_baumannii_3GC,2029,A_baumannii,3GC,,,,15.72,0.3387,17903.227,6.34,76.45,1.719,2.646,61.478,43.0384471817842,40.512,92.114,Unknown,Unknown
Guatemala,A_baumannii_3GC,2030,A_baumannii,3GC,,,,15.67,0.3268,25226.961,6.374,78.694,1.485,2.362,61.228,43.0384471817842,36.255,88.466,Unknown,Unknown
Guatemala,A_baumannii_AMG,2016,A_baumannii,AMG,94.44444444444444,18.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.79,0.3017,4060.13784737643,6.07008219,74.692,1.386,2.298,53.6609232857043,41.9354236655468,38.204,91.4122081124135,Unknown,Unknown
Guatemala,A_baumannii_AMG,2017,A_baumannii,AMG,80.76923076923077,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.32,0.3056,4324.99768915601,6.13563824,72.605,1.267,0.45,53.7994723140017,42.2135125046659,35.864,91.6400944159348,Unknown,Unknown
Guatemala,A_baumannii_AMG,2018,A_baumannii,AMG,87.5,24.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.01,0.3156,4352.94593289707,6.10662699,75.146,1.381,0.44,53.845962303542,42.491601343785,39.148,91.8664742343096,Unknown,Unknown
Guatemala,A_baumannii_AMG,2019,A_baumannii,AMG,90.9090909090909,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.05,0.3136,4511.99839552697,6.17443275,72.754,1.445,0.47,54.1882267267974,42.7696901829041,38.102,92.0910526006257,Unknown,Unknown
Guatemala,A_baumannii_AMG,2020,A_baumannii,AMG,40.0,10.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.45,0.3113,4477.61785000665,6.4591527,74.796,1.411,0.43,54.5483167911628,43.0384471817842,38.426,92.3138179561227,Unknown,Unknown
Guatemala,A_baumannii_AMG,2021,A_baumannii,AMG,95.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.01,0.314,4912.62240414681,7.35698891,74.411,1.489,0.44,54.9047071553758,43.0384471817842,38.157,92.5346655416111,Unknown,Unknown
Guatemala,A_baumannii_AMG,2022,A_baumannii,AMG,,,,13.4,0.3223,5358.70156997677,7.1678791,75.0,1.5,0.44,55.2581228215265,43.0384471817842,38.0,92.7535006676254,Unknown,Unknown
